Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
0.105,0.04,0.0,0.4016039837024074,0.2311888059993786,0.49079056767129564,0.09009448308968866,0.8947272762750015,0.0
0.166,0.1,0.0,0.40678186103409036,0.22931407507679158,0.489191057654427,0.08793266725143291,0.8917889618531096,0.0057811677768105346
0.249,0.16,0.0,0.4119758507635278,0.22744578300481375,0.48757731663854376,0.08577630493196864,0.8888611547425551,0.011607147435561323
0.27,0.21,0.0,0.4171841394173284,0.22558474304999893,0.48594993546637855,0.08362638462810831,0.8859451027208235,0.01747649764577945
0.332,0.27,0.0,0.4224049004439822,0.22373176500162545,0.48430951702502467,0.08148389595736731,0.8830420437596085,0.02338775694087324
0.434,0.32,0.0,0.4276362953992804,0.22188765451149775,0.48265667566264403,0.07934982898318892,0.8801532047106593,0.02933944488504666
0.455,0.37,0.0,0.4328764751230593,0.22005321244121073,0.48099203657808465,0.07722517354502004,0.8772797999899117,0.035330063259046446
0.497,0.43,0.0,0.4381235809054854,0.21822923421769413,0.47931623518366906,0.07511091859390763,0.8744230302609249,0.04135809726369824
0.558,0.49,0.0,0.44337574564113497,0.21641650919785743,0.4776299164414772,0.07300805153426959,0.8715840811186805,0.047422016740140495
0.619,0.54,0.0,0.4486310949691546,0.2146158200431618,0.4759337341735211,0.07091755757247982,0.8687641217748291,0.05352027740561281
0.663,0.6,0.15,0.4538877483978142,0.21282794210495887,0.47422835034627586,0.06884041907289931,0.8659643037455098,0.05965132210359404
0.766,0.65,0.09,0.4591438204117492,0.21105364282148248,0.4725144343300941,0.06677761492199805,0.8631857595429296,0.06581358206700037
0.807,0.7,0.05,0.46439742156013714,0.20929368112750654,0.4707926621340978,0.06473011990127057,0.860429601372021,0.07200547819301414
0.827,0.76,0.12,0.4696466595239943,0.20754880687787108,0.4690637156172202,0.062698904069727,0.8576969198336912,0.07822542232791577
0.869,0.81,0.11,0.47488964016085145,0.20581976028623256,0.46732828167620766,0.06068493215677758,0.8549887826363913,0.0844718185600943
0.952,0.87,0.08,0.4801244685252953,0.20410727138043303,0.465587051411551,0.05868916296629504,0.8523062333178805,0.09074306451929369
0.993,0.93,0.07,0.4853492498641855,0.20241205947583768,0.4638407192724658,0.056712548792579115,0.8496502899791845,0.09703755268011148
1.074,0.98,0.13,0.4905620905856898,0.2007348326679255,0.4620899821821648,0.05475603484889182,0.8470219440328411,0.10335367166775956
1.094,1.03,0.05,0.49576109920162004,0.19907628734534502,0.4603355386447979,0.052820558709159283,0.8444221589676338,0.10968980756408765
1.156,1.09,-0.03,0.5009443872428629,0.1974371077245815,0.4585780878355629,0.05090704976335376,0.8418518691320798,0.11604434521185644
1.217,1.14,0.12,0.5061100701479609,0.19581796540731805,0.4568183286756135,0.04901642868699602,0.8393119785389977,0.12241566951522405
1.278,1.2,0.01,0.5112562681251387,0.19421951896150053,0.4550569588935135,0.04714960692516054,0.8368033596935006,0.12880216673439687
1.319,1.25,-0.06,0.5163811069882309,0.1926424135270522,0.45329467407509033,0.04530748619134158,0.834326852446752,0.13520222577240396
1.381,1.31,0.01,0.5214827189670109,0.19108728044716083,0.4515321667036189,0.043490957981553835,0.8318832628778215,0.1416142394519573
1.443,1.36,-0.03,0.526559243492387,0.18955473692603747,0.44977012519234527,0.04170090310404229,0.8294733622059813,0.14803660578034641
1.484,1.42,-0.05,0.5316088279568612,0.18804538571398038,0.4480092329114403,0.03993819122492889,0.8270978857357558,0.15446772920030977
1.546,1.47,-0.05,0.5366296284505613,0.1865598148204844,0.4462501672115248,0.03820368043006173,0.824757531836994,0.16090602182484443
1.608,1.53,0.01,0.5416198104730937,0.1850985972560405,0.44449359844594455,0.03649821680328373,0.8224529609622265,0.16734990465393093
1.67,1.58,-0.07,0.5465775496215295,0.1836622908031616,0.4427401889940228,0.034822634021281614,0.8201847947035833,0.17379780877116932
1.711,1.64,-0.13,0.5515010322549968,0.18225143781705386,0.4409905922875782,0.03317775296511183,0.8179536148915983,0.18024817651834232
1.772,1.7,-0.01,0.5563884561365676,0.180866565056249,0.43924545184305835,0.03156438134843948,0.8157599627382794,0.18669946264594667
