Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy
1.337,0.04,0.0,0.07001998749384014,0.9293726254096213,0.10248060089750982,0.38861064542252727,0.3844323799389076,0.4800252106541366
1.357,0.1,0.0,0.06844666648587105,0.9309623545688688,0.10497841312325555,0.39030480470890394,0.3878052391021666,0.4725822374659685
1.377,0.15,0.0,0.06688009642251576,0.9325451873098395,0.1075031866655536,0.3919534187781547,0.391190724930261,0.4651406224032667
1.397,0.21,0.0,0.0653209452881223,0.9341204490736492,0.11005427778789033,0.393555545782732,0.3945879439491378,0.45770305272195133
1.419,0.26,0.0,0.06376987489122221,0.9356874716178387,0.11263102701979781,0.39511027637728663,0.3979960008831746,0.45027220844762356
1.438,0.32,0.0,0.062227540214486426,0.9372455936725625,0.11523275969244563,0.3966167343821293,0.4014139992643526,0.4428507601230695
1.459,1.06,0.0,0.06069458877365785,0.9387941615875947,0.11785878648824678,0.39807407739993694,0.40484104202999055,0.4354413665775774
1.479,1.11,0.0,0.05917165998648151,0.9403325299691209,0.12050840400341387,0.39948149738595684,0.40827623210844644,0.4280466727207779
1.539,1.17,0.0,0.05765938455264946,0.9418600623052958,0.12318089532235917,0.4008382211721134,0.4117186729922359,0.42066930736367886
1.602,1.22,0.0,0.056158383845775275,0.9433761315795433,0.12587553060278908,0.4021435109455658,0.41516746929805953,0.41331188106952926
1.643,1.28,-0.01,0.05466926931841203,0.9448801208705784,0.12859156767029692,0.4033966646824103,0.4186217273132641,0.4059769840371283
1.704,1.33,-0.0,0.05319264192112646,0.9463714239381377,0.13132825262121622,0.40459701653734564,0.42208055552829965,0.39866718401917317
1.746,1.39,0.03,0.05172909153663641,0.9478494457934002,0.13408482043247164,0.4057439371902102,0.4255430651547566,0.391385024278231
1.867,1.45,0.02,0.05027919643000488,0.9493136032531045,0.1368604955771639,0.4068368341503319,0.42900837062859715,0.38413302158290585
1.888,1.5,0.02,0.048843522715855424,0.9507633254763901,0.1396544926446607,0.4078751520196372,0.43247559009823355,0.3769136642467178
1.909,1.55,0.05,0.04742262384353096,0.9521980544834364,0.14246601696403322,0.4088583727154565,0.43594384589717544,0.3697294102121091
1.97,1.61,0.05,0.04601704010106559,0.9536172456550236,0.14529426522978497,0.40978601565392475,0.4394122650010449,0.36258268518183995
2.031,1.66,0.04,0.0446272981387836,0.9550203682121984,0.14813842612894498,0.41065763789482707,0.44287997946883595,0.3554758807999029
2.092,1.72,0.05,0.04325391051328061,0.9564069056752845,0.15099768096869876,0.4114728342487282,0.44634612686836383,0.34841135288395964
2.135,1.77,0.05,0.04189737525247882,0.9577763563015432,0.1538712043038089,0.4122312373472781,0.4498098506859095,0.34139141971119624
2.216,1.83,0.03,0.04055817544237876,0.9591282335008614,0.15675816456312108,0.4129325176776811,0.4532703007201179,0.3344183603593874
2.237,1.88,0.01,0.03923677883605754,0.9604620662289136,0.15965772467446818,0.4135763835824237,0.4567266334602313,0.3274944131048686
2.299,1.94,0.04,0.03793363748539369,0.9617773993573195,0.16256904268726957,0.41416258122545796,0.4601780124487458,0.3206217738790042
2.36,2.0,0.03,0.036649187395932835,0.9630737940203827,0.16549127239208813,0.4146908945260762,0.46362360862855667,0.31380259478461475
2.403,2.05,0.04,0.03538384820524674,0.9643508279380594,0.16842356393636185,0.415161145061692,0.4670626006746243,0.3070389826736858
2.485,2.1,0.07,0.03413802288507846,0.9656080957148655,0.17136506443549832,0.415573191940641,0.4704941753101668,0.30033299778750105
2.546,2.16,0.07,0.032912097467510774,0.9668452091144871,0.1743149185785412,0.4159269316459628,0.47391752760740186,0.2936866524601493
2.588,2.21,0.07,0.03170644079534269,0.9680617973099122,0.1772722692276859,0.4162222978509603,0.47733186127289023,0.2871019098861607
2.63,2.27,0.08,0.030521404296806845,0.9692575071089515,0.18023625801101148,0.4164592612072364,0.48073638891759685,0.28058068295286687
2.692,2.33,0.09,0.02935732178470673,0.9704320031550744,0.18320602590790253,0.41663782910583375,0.4841303323118463,0.27412483313793673
2.733,2.38,0.08,0.028214509279997534,0.9715849681035353,0.18618071382676674,0.41675804541195893,0.48751292262540535,0.26773616947242623
2.795,2.43,0.06,0.02709326485977983,0.9727161027728306,0.18915946317477145,0.41681999017358273,0.49088340065296493,0.2614164475695949
2.857,2.49,0.08,0.025993868529623234,0.9738251262715659,0.1921414164193659,0.4168237793040775,0.49424101702531376,0.25516736871964574
2.96,2.54,0.05,0.024916582120088834,0.9749117761008783,0.1951257176413115,0.41676956423904615,0.49758503240649343,0.24899057905045896
2.981,2.6,0.04,0.023861649207274634,0.9759758082325856,0.19811151307884636,0.4166575315675209,0.5009147176771905,0.24288766875430273
3.022,2.65,0.07,0.02282929505716912,0.9770169971632906,0.20109795166251698,0.4164879026376984,0.5042293541045606,0.2368601713804095
3.085,2.71,0.08,0.02181972659356578,0.9780351359446899,0.20408418554013655,0.4162609331372986,0.5075282334986103,0.2309095631932101
3.167,2.77,0.08,0.02083313238926613,0.9790300361903667,0.20706937059128278,0.41597691264853337,0.5108106583551943,0.22503726259592302
3.187,2.82,0.1,0.019869682680274715,0.980001528059374,0.21005266693072125,0.4156361641776452,0.5140759419856511,0.21924462961912042
3.248,2.87,0.12,0.018929529402663466,0.9809494602169361,0.2130332394001535,0.4152390436590235,0.5173234086331072,0.21353296547382064
3.33,2.93,0.11,0.018012806251752705,0.9818736997726272,0.21601025804774687,0.4147859394340018,0.520552393575521,0.20790351216859285
